CEMTAB TABLETS|CIMETIDINE 200MG|V.S INTL PVT LTD J-26 M.I.D.C TARAPUR TALUKA PALGHAR DIST THANE INDIA.|04-7610
ARTHRICOT CAPSULES|CURCULIGO PILOSA, CALLIANDRA PORTORICENSIS, FICUS VALLIS-CHONDAC|SAME AS APPLICANT|04-7808L
FOREVER CALCIUM TABLETS|VIT D, CALCIUM MAGNESIUM, DIETARY FIBER|ALOE VERA OF AMERICA INC. 9660, DILWORTH RD. DALLAS, TEXAS.|04-7822
PAXHERBAL HEALTH FORMULA CAPSULES|MAGNIFERA INDICA, ALSTONIA BOONEI, VISCUM ALBUM TERMINALIA, CATAPPA, PSIDIUM GUASAVA, COCOS NUCIFERA, CITRUS TREES|SAME AS APPLICANT|04-7814L
PAXHERBAL POTENSINE POWDER|ZEA MAYS, GLYCINE MAX, CAPSICUM FRUTESCENS, FAGTHOX|SAME AS APPLICANT|04-7535L
PAXHERBAL SKIN OINTMENT|ACALYPHA CILIATA, AZADIRACHTA INDICA, CASSIA ALATA, BEESWAX|SAME AS APPLICANT|04-7541L
PAXHERBAL SOAP|CASSIA ALATA, CASSIA OCCIDENTALIS, AZADIRACHTA INDICA, CARICA PAPAYA, BUTYROSPERMUM PARKII, HONEU|SAME AS APPLICANT|04-7542L
PAXHERBAL TEA|PERSEA AFRICANA, MAGNIFERA INDIC, MORINGA LUCIDA CARICA PAPAYA. VERNONIA AMYGDALINA, CASSIA OCCIDENTALIS|SAME AS APPLICANT|04-7539L
PETERS HERBAL SOAP|HIPOCRATA AFRICANA, CASSIA ALATA, MAGNIFERA INDICA, ELAEIS GUINEENSE,, PSIDIUM GUAJAVA,|SAME AS APPLICANT|04-7809L
SUGAR NILL HERBAL CAPSULES|EUGENIA CARYOPHYLIATA GOLDENSEAL PYRENTA CANTHA|SAME AS APPLICANT|04-7812L
ADVANCES HER 1-2-3 HERBAL FORMULAT|GARCINA COLA, ENTANDA SUDANICA, MINOUDR SMISS PUBERRULA, CALLCHILLIA BARTERI|SAME AS APPLICANT|04-7811L
RODWELL INFECLINZ (FORMERLY ANTI-INFEC) SOLUTION|SELECTED ROOTS, BARKS AND LEAVES SUCH AS PARAQUETINA, NIGRESCENS, PIPER GUINEESE, MANIHOT UTILISINA, XYLOPIA AETHIOPICA, ALLIUM CEPHA, CROTON ZAMBESICUS, FICUS CARPENSIS, ELAIS GUINEESE, ALLIUM SATIVUM, ALL ASCOL, ALS CONG,|SAME AS APPLICANT|04-7806L
DR. S.O. NATURAL POWER TONIC|BAPHIA NITIDA, HIBISCUS SABRADAFA, NATURAL PURE HONEY, LOCAL GIN|SAME AS APPLICANT|04-7807L
RODWELL BITTERS|SELECTED ROOTS, BARKS AND LEAVES OF ALS, CONG., HILER LAT, ERY, SENEG, P KOTSCHYI, EN CLORAN., PLUM,ZEAL, FRAG,ZANTHO., WNTHO. VOG, UV. AF, A. BART., T. SUBCORDATA, CALL. PORTO, RA VOMIT, G. AFRIC, CUR PIL, EUNIA SP, PR GUIN, SORG|SAME AS APPLICANT|04-7805L
ABZ TABLETS|ALBENDAZOLE 400MG|M/S INDOCO REMEDICS LTD 18-A MAHAL ESTATE MAHAKALI ROAD MUMBAI 400 093 INDIA.|04-7687
ALPHA RYTHROCIN TABLETS|ERYTHROMYCIN STEARATE BP 250MG|ALPA LABORATORIES LTD 33/2 AB PIDGAMBER 453 446 MP INDIA.|04-7705
AMOPIN INJECTION|ATROPINE SULPHATE 1MG/ML|YANZHOU XIERKANGTAI PHARM CO LTD JIUGUAN BEI YANZHOU P.R CHINA.|04-7731
AMOXICILLIN CAPSULES|AMOXICILLIN 500MG|PHYTO-RIKER (GINOC) PHARM LTD MILE 7 OFF ACCRA-NSUWAM RD DOME ACCRA GHANA.|04-7708
ARINATE 10OMG|ARETESUNATE 100MG|ERFA RUE DES CULTIVATEURS 25,1040 BRUSEEL BELGIUM.|04-7732
CIBID IV INFUSION|CIRPROFLOXACIN 200MG|PLETHICO PHARM LTD 37/37A IND EST POLOGROUND INDORE M.P INDIA.|04-7706
CIBID IV INFUSION|CIPROFLOXACIN 200MG|PLETHICO PHARM LTD 37/37A IND EST POLOGROUND INDORE M.P INDIA.|04-7706
CIPROFLOXACIN TABLETS|CIPROFLOXACIN 500MG|PHYTO-RIKER (GINOC) PHARM LTD MILE 7 OFF ACCRA-NSUWAM RD DOME ACCRA GHANA.|04-7710
CLOTAFEN RETARD TABLETS|DICLOFENAC SODIUM 100MG|LABORATORIA WOLFS N.V WESTPOORT 50-58, 2070 ZWIJNDRECHIT BELGIUM.|04-7698
CORTINA-100 INJECTION|HYDROCORTISONE 100MG/VIAL|YANZHOU XIERKANGTAI PHARM CO LTD JIUGNAN BEI YANZHOU P.R CHINA.|04-7709
DIAFLUSH SUSPENSION|LOPERAMIDE HCL 1MG/5ML|MEDREL PHARMACEUTICAL (INDIA) PVT LTD MUMBAI INDIA.|04-7717
DIAMICRON MR TABLETS|GLICLAZIDE 30G|SERVIER EGYPT INDUSTIRES LTD 6TH OCTOBER CITY GUITA A.E.R EGYPT.|04-7684
DIBROAMYCIN CAPSULES|DOXYCYCLINE 100MG|PLETHICO PHARM LTD 37/37-A INDUSTRIAL ESTATE POLOGROUND INDORE M.P INDIA.|04-7735
DUOTROL TABLETS|GLIBENCLAMIDE 5MG, METFORMIN HCL 500MG|USV LTD B/1-8 MIDC LOTE PARSHURAM IND AREA TAL KHED DIST RATNAGIRI INDIA.|04-7697
ENHANCIN 375 TABLETS|AMOXICILLIN 250MG, CLAVULANIC ACID 125MG|RANBAXY LABORATORIES LTD IND AREA 3 DEWAS 455001 INDIA.|04-7730
ERMYCIN 500MG TABLETS|ERYTHROMYCIN 500MG|REMEDICA LTD LIMASSOL IND AREA ACHANON ST LIMASSOL CYPRUS.|04-7707
FLEMING TABLETS|AMOXICILLIN 500MG, CLAVULANIC ACID 125MG|MEDREICH SETRILAB LTD 12TH MILE OLD MADRAS RD VIRGONAGAR BANGALORE 560049 INDIA.|04-7729
FORPAIN CAPLETS|PARACETAMOL 500MG, CAFFEINE 30MG|P.T TEMPO SCAN PACIFIC TBK JI LET HARYONO MT7 JAKARTA INDONESIA|04-7711
GENTAKLIN INJECTION|GENTAMYCIN 80MG/2ML|NINGBO DHY PHARM CO LTD 396 MINGZHU ROAD NINGBO P.R CHINA.|04-7704
GENTAKLIN PLUS INJECTION|GENTAMYCIN 280MG/2ML|NINGBO DHY PHARM CO LTD 396 MINGZHU ROAD NINGBO P.R CHINA.|04-7703
GENTAMYCIN SULPHATE INJECTION|GENTAMYCIN SULPHATE 80MG/2ML|NINGBO DAHANG YING PHARM LTD 396 MINGZHOU ROAD NINGBO ZHEJIANG CHINA.|04-7712
GLUCOVANCE TABLETS|METFORMIN HCL 500MG, GLIBENCLAMIDE 5MG|MERCK SANTE S.A.S CENTRE DE PRODUCTIION LE PRESSOIR VERT F-45402 8 SEMOY FRANCE.|04-7702
GLYNASE TABLETS|GLIPIZIDE 5MG|USV LTD B/1-8 MIDC LOTE PARCHURAM IND AREA TAL KHED DIST RATNAGIRI INDIA.|04-7692
KLATRIL TABLETS|CLARITHROMYCIN 500MG|FREDUN PHARM LTD 14/15/16 ZORABIAN INDL COMPLEX VEOOR PALGHR DIST THANE INDIA.|04-7696
LAMIVUDINE 150MG, ZIDOVUDINE 300MG TABLETS|LAMIVUDINE 150MG, ZIDOVUDINE 300MG|AUROBION DO PHARM LTD UNIT 111 SURVEY NO 313 BACHUPALLY VILLAGE QUTHUBULLAPUR MANDAL RANGA REDDY INDIA.|04-7677
LAZINE 5 TABLETS|TRIFLUOPERAZINE HCL 5MG|ZIM LABORATORIES LTD B21/22 MIDC AREA KALMESHWAR DIST NAGPUR INDIA.|04-7713
MAYDON PROMETHAZINE TABLETS|PROMETHAZINE HCL 25MG|PHAKT OVERSEAS AUROCHEM PHARM LTD 58 PALGHAR TALUKA IND CORP EST LTD MAHA|04-7727
MEKOAMIN CAPSULES|ESSENTIAL AMINOACIDS/VITAMINS/MINERALS|MEKOPHAR CHEM PHARM JOINT-STOCK CO 297/5 LY THUONG KIET ST. DIST 11 HO CHI MINH CITY VIETNAM|04-7691
MICONAZOLE NITRATE TABLETS|MICONAZOLE NITRATE 10MG|SANICO NV INDUSTIE ZONE 4 VEED IJIK 59,2300 TURNHOUT BELGIUM|04-7685
MINOLINE INJECTION|AMINOPHYLLINE 2MG/ML|YANZHOU XIERKANGTAI PHARM CO LTD JIUGUAN BEI YANZHOU P.R CHINA.|04-7725
NAKAZOLE CAPSULES|OMEPRAZOLE 20MG|SISHUI XIERKANG PHARM LTD NORTH SIHE ROAD SISHUI SHANDONG CHINA.|04-7714
NOVACAN -50 CAPSULES|FLUCONAZOLE 50MG|SAGA LABORATORIES PLOT 1409 PHASE 111 GIDC ESTATE VATWA AHMEDABAD 382 45 GUJARAT INDIA.|04-7690
OMILOCK 20MG|OMEPRAZOLE 20MG|SM PHARM SDN BHD LOT 88 SUNGAI IND ESTATE 08000 SUNGAI PETANI MALAYSIA.|04-7695
PENCLAV-375 TABLTS 2 X 10'S|AMOXICILLIN 250MG, CLAVULANIC ACID 125MG|PLETHICO PHARM LTD A.B ROAD MANGLIA -453771 INDORE (M.P) INDIA.|04-7733
PLEOM-20 CAPSULES|OMEPRAZOLE 20MG|PLETHICO PHARM LTD A.B ROAD MANGLIA 453771 INDORE INDIA.|04-7728
PREGNON TABLETS|LEVONORGESTREL 0.75MG|FAMY CARE LTD 1608/1609 SARIGAM IND AREA GIDC SARIGAM 396155 DIST VALSAD GUJARAT INDIA.|04-7715
QUINILA 600 INJECTON|QUININE HCL 600MG/2ML|YANZHOU XIERKANGTAI PHARM CO LTD JIUGUAN BEI YANZHOU P.R CHINA.|04-7726
REGENTA INJECTION|GENTAMYCIN SULPHATE 80MG|GRGREENFIELD PHARM (TAIZHOU) CO LTD NO 38 TAI JIU ROAD TAI ZHOU JIANG SU CHINA.|04-7719
RICHPHENICOL EYE DROPS|CHLORAMPHENICOL 0.5% W/V|CIRON DRUGS & PHARM LTD N-118 MIDC TARAPUR BOISAR DIST THANE INDIA.|04-7701
SONEJIC INJECTION|DEXAMETHASONE 4MG/ML|JINLING PHARM CORP ZHEJIANG TIANFENG PHARM FACTORY NO 11 CHEZHAN ROAD HUZHOU CITY CHINA.|04-7716
SPARDIUM TABLETS|SPARFLOXACIN 200MG|ATOZ PHARM PVT LTD 12 BOLAJI NAGAR AMBATTUR CHENNAI TAMIL NADU INDIA.|04-7700
SPININE INJECTION|QUININE DIHYDRCHLORIDE 600MG|JINHUG PHARM CORP ZHEJIANG TIANFENG PHARM FACTORY 11 CHEZHAN ROAD HUZHOU CITY ZHEJIANG CHINA.|04-7699
SUNFLOWER ARTESUNATE TABLET|ARTESUNATE 50MG|ADAMS PHARM ANHUI CO LTD 27 HUANCHENG NORTH RD XUANCHENG ECONOMIC & TECH DEV ZONE ANHUI CHINA.|04-7689
TAMADOL INJECTION|TRAMADOL 50MG/ML|CLARIS LIFE SCIENCES LTD CHACHARWADI-VASANA AHMEDABAD GUJARAT INDIA.|04-7694
U-COTEN TABLETS|DEXAMETHASONE 0.5MG|ZIM LAB LTD, B-21/22 MIDC AREA KALMESHWAR DIST NAGPUR INDIA.|04-7693
VIAGRA 100MG|SIDENAFIL CITRATE 100ML|PFIZER PGM ZONE INDUSTRIELLE 29 ROUTES DES INDUSTRIES 37530 POCE-SUR-CISSE FRANCE.|04-7734
ZYPREXA TABLETS|OLANZEPINE 7.5MG|ELI LILLY AND CO LTD BASINGSTOKE ENGLAND.|04-7688
METAPHAGE SR 1000 TABLETS|METFORMIN HCL 1000MG|MADRAS PHARM 137-B, OLD MAHABALIPHARM RD KARAPAKKAM CHENNAI 600096 INDIA.|04-7528
HIGHTONE CAPSULES|INDOMETHACIN 25MG|GREENFIELD PHARM (TAIZHOU) CO LTD NO 38 TAI JIU ROAD TAI ZHOU JIANG SU PROVINCE|04-7718
EFAVIRENZ TABLETS|HYOSCINE BUTYLBROMIDE 10MG|AUROBION DO PHARM LTD UNIT 111 SURVEY NO 313 BACHUPALLY VILLAGE QUTHUBULLAPUR MANDAL RANGA REDDY INDIA.|04-7676
LAMIVUDINE 150MG TABLETS|LAMIVUDINE 150MG|AUROBINDO PHARM LTD UNIT 111 SURVEY NO 313 BACHUPALLY VILLAGE QUTHUBULLAPUR MANDAL RANGA REDDY INDIA.|04-7678
NEVIRAPINE 200MG TABLETS|NEVIRAPINE 200MG|AUROBINDO PHARMA LTD. UNIT VII, SEZ, APIIC, PLOT SI, SY. NO 411, 425,434,435&458, GREEN IND PARK, POLEPALLY VILLAGE JEDCHERLA MANDAL, MAHABOONAGAR DIST. A.P. INDIA|04-7679
ZIDOVUDINE TABLETS|ZIDOVUDINE 300MG|AUROBION DO PHARM LTD UNIT 111 SURVEY NO 313 BACHUPALLY VILLAGE QUTHUBULLAPUR MANDAL RANGA REDDY INDIA.|04-7675
OMIPIX 20 CAPSULES|OMEPRAZOLE 20MG|M.J BIOPHARM PVT LTD PLOT NO L-7 MIDC IND AREA TALOJA DIST RAIGAD NAVI MUMBIA INDIA.|04-7768
ANO HYDROCORTISONE|HYDROCORTISONE 100MG|YANZHOU XIER KANGTAI PHARM CO LTD JIUGUAN YANZHOU SHANDONG CHINA.|04-7758
AXITIN SUSPENSION|AMOXICILLIN 200MG, CLAVULANATE POTASSIUM 28.5MG|ELYSIUM PHARMA LTD POST DABHASA 391 440 VADODARA GUJARAT INDIA.|04-7762
BENZYL PENICILLIN POTASSIUM INJECTION|BENZYLPENICILLIN POTASSIUM 1MEGA|USV LTD B-1/8 MIDC LOTE PARSHURAM TAL KHED DIST RATNAGIR B SD MARG RATNAGIR B SD MARG GOVANDI MUMBAI 400 088 INDIA.|04-7774
BUPICAN-HEAVY INJECTION|PARACETAMOL 300MG/2ML|CLARIS LIFE SCIENCE LTD CHACHARWADI -VASANA SANAND DIST AHMEDABAD GUJARAT 382213 INDIA.|04-7771
CALIN 10% INJECTION|CALCIUM GLUCONATE 10%W/V|YANZHOU XIERKANGTAI PHARM LTD JIUGUAN P.R CHINA.|04-7741
CARPINE TABETS|CARBAMAZEPINE 200MG|DUOPHARM(M) SDN BHD LOT 2599 JALAN SERULING 59 KAW 3 TAMAN KLANG JAYA DARUL EHSAN MALASIA.|04-7749
CHYMAR INJECTION|CHYMOTRPSIN 5000IU/ML|YANZHOU XIERKANGTAI PHARM LTD JIUGUAN P.R CHINA.|04-7742
CIPROF INJECTION|CIPROFLOXACIN 200MG|FRESENIUS KANI INDIA PVT LTD A-3 MIDC RANJANGAON TAL SHIRUR DIST PUNE 412209 INDIA.|04-7779
COMBANTRIN ORAL SUSPENSION|PYRANTEL PAMOATE 250MG/5ML|SAME AS APPLICANT|04-0084
CYNAMINE-12 INJECTION|VITAMIN B12 1MG/2ML|YANZHOU XIERKANGTAI PHARM LTD JIUGUAN P.R CHINA.|04-7740
DEKMENG-200 TABLETS|CIMETIDINE 200MG|ZIM LAB LTD 21/22 MIDC AREA KALMESHWAR 441501 INDIA.|04-7766
DEKMENG-400 TABLETS|CIMETIDINE 400MG|ZIM LAB LTD 21/22 MIDC AREA KALMESHWAR 441501 INDIA.|04-7767
EMCROCAIN FORTIFIED PROCAINE PENICILIN INJECTION|PROCAIN PENICILLIN 3G, BENZYLPENICILLIN 0.6G|ZHEJIANG JINLING TAN FENG PHARM FACTORY NO 11 CHEZHAN ROAD HUZHOU CITY ZHEJIANG CHINA.|04-7765
EMISTOP INJECTION|ONDANSTERON 2MG/ML|CLARIS LIFE SCIENCES LTD CHACHARWADI VASANA SANAND AHMEDABAD GUJARAT 382 213 INDIA.|04-7744
ENTOMYCIN INJECTION|STREPTOMYCIN 4,000,000IU|ZHEJIANG JINLING TAN FENG PHARM FACTORY NO 11 CHEZHAN ROAD HUZHOU CITY ZHEJIANG CHINA.|04-7761
EXCEL VITAMIN B COMPLEX|VIT B1 10MG, VIT B2 2MG, BIT B6 5MG, NICOTINAMIDE 75MG, PANTOTHENIC ACID 5MG|YANGZHOU XIERKANGTAI PHARM LTD NORTH JIUGUAN ROAD YANZHOU P.R CHINA.|04-7738
FRUMIDE TABLETS|FUROSEMIDE 40MG|MICRO LABS LTD 92 SIPCOT HOSUR 635 126 INDIA.|04-7775
G-MYCIN EYE/EAR DROP|GENTAMYCIN SULPHATE 0.3%W/V|MBL PHARMA B-77A HUB IND TRADING AREA ESTATE LASBELA BALU CHISTAN PAKISTAN.|04-7743
GRICIN TABLETS|ARTESUNATE 50MG|GREENFIELD PHARM LTD 38 TAI JIU ROAD TAIZHOU JIANG SU P.R CHINA.|04-7737
HOMEX MULTIVITAMIN/MINERALS.GINSENG CAPSULES|MULTIVITAMINS/ MINERALS/ GINSENG|OLIVE HEALTHCARE.  197/2, ATHIYAWAD, DABHEL VILLAGE DAMAN , INDIA   OLD SITE (ASOJ SOFT CAPS PVT LTD ASOJ BARODA-HALOL HIGHWAY -BARODA 391510 INDIA.)|04-7778
IBUFLAMOL-200 TABLETS|IBUPROFEN 200MG|ZIM LABORATORIES LTD B-21/22 MIDC AREA KALMESHWAR NAGPUR INDIA.|04-7739
JAWA B-COMPLEX INJECTION|VITAMIN B COMPLEX|SWISS PARENTERALS PVT LTD 809 KERALA GIDC NR BAVLA DIST AHMEDABAD 382 220 INDIA.|04-7770
MB-CHLOR RAY DROPS|CHLORAMPHENICOL 5%W/V|MBL PHARMA B-77A HUB IND AREA LASBELA BALUCHISTAN PAKISTAN|04-7780
METOPLAX INJECTION|METOCLOPRAMIDE 10MG/2ML|NINGBO DHY PHARM CO LTD 396 MINGZHU ROAD NINGBO P.R CHINA.|04-7754
OFLOMORE TABLETS|OFLOXACIN 200MG|BORAM PHARM LTD 471 MONGNAE-DONG DANWON-GU ANSAN -SI GYEONGGI -DO KOREA.|04-7781
OKUMA CREAM|MENTHOL, EUCALYPTUS OIL, METHYL SALICYLATE, TURPENTINE|PHAKT OVERSEAS C/O GOPALDAS VISRAM & CO PLOT NO A/590-591 T.T.C IND AREA MIDC MAHAPE NAVI MUMBIA INDIA.|04-7752
ONIFLO-200 TABLETS|OFLOXACIN 200MG|STALLION LAB LTD 305/2 & 3 GIDC KERALA(BAVLA) DIST AHMEDABAD GUJARAT INDIA.|04-7769
PENCLAV-DUO SUSPENSION|AMOXYCILLIN 200MG, CLAVULANIC ACID 28.5MG|PLETHICO PHARM LTD A.B ROAD MANGLIA 453771 INDORE (M.P) INDIA.|04-7760
PROFED SYRUP|TRIPOLIDINE HCL 1.25MG, PSEUDOEPHEDRINE 30MG/5ML|RAJRAB LTD 72/80 COCA-COLA RD, ILORIN, KWARA STATE.|04-7795
PROTO-GLYVENOL CREAM|TRIBENOSIDE 5%, LIDOCAINE 2.12%|NOVARTIS CONSUMER HEALTH SA CH-1260 NYON SWITZERLAND.|04-7777
RACOL CHLORMPHENICOL INJECTION|CHLORAMPHENICOL 250MG|SWISS PARENTEARALS LTD 809 KERALA GIDC NR BAVLA DIST AHMEDABAD 382 220 INDIA.|04-7759
SANARTEME INJECTION|ARTEMETHER 80MG/ML|SHIJIAZHUANG PHARM GROUP OUYI PHARMA CO LTD 276 WEST ZHONSHANG RD SHIJIANZHUANG HEBEI CHINA.|04-7750
SANARTEME INJECTION|ARTEMETHER 40MG/0.5ML|SHIJIAZHUANG PHARM GROUP OUYI PHARMA CO LTD 276 WEST ZHONSHANG RD SHIJIANZHUANG HEBEI CHINA.|04-7751
SANCLAMIDE TABLETS|GLIBENCLAMIDE 5MG|MICRO LABS LTD 92 SIPCOT HOSUR 635 126 INDIA.|04-7764
SANFORMIN TABLETS|METFORMIN 500MG|MICRO LABS LTD 92 SIPCOT HOSUR 635 126 INDIA.|04-7764
SIMA C-500 INJECTION|VITAMIN C 100MG/ML|YANZHOU XIERKANGTAI PHARM LTD JIUGUAN P.R CHINA.|04-7747
VALPLEX INJECTION|VITAMIN C COMPLEX 22.5MG/ML|ALPA LAB LTD 33/2 A.B ROAD PIGDAMBER 452446 DIST INDORE INDIA.|04-7755
ZEDIN INJECTION|CEFTAZIDINE 1G|SWISS PARENTERALS LTD 809 KERALA IND EST GIDC NR BAVLA DIST AHMEDABAD INDIA.|04-7746
ZOSTA 10 TABLETS|SIMVASTSTIN 10MG|USV LTD B-1/8 MIDC LOTE PARSHURAM TAL KHED DIST RATNAGIR B SD MARG RATNAGIR B SD MARG GOVANDI MUMBAI 400 088 INDIA.|04-7772
ZOSTA 20 TABLETS X 50'S|SIMVASTATIN 20MG|USV LTD B-1/8 MIDC LOTE PARSHURAM TAL KHED DIST RATNAGIR B SD MARG RATNAGIR B SD MARG GOVANDI MUMBAI 400 088 INDIA.|04-7773
ABF - 3 CREAM (POM)|CLOTRIMAZOLE 1.0% BECLOMETHASONE, 0.025%, GENTAMYCIN SULPHATE 0.1%W/W|SAME AS APPLICANT|04-7788
ACTIMOL PARACETAMOL BP (OTC)|PARACETAMOL BP 125MG/5ML|SAME AS APPLICANT|04-7832
ARCHIQUIN SYRUP (OTC)|CHLOROQUINE PHOSPHATE 8MG/5ML|SAME AS APPLICANT|04-7798
ARNET TABLETS (POM)|SODIUM ARTESUNATE, 50MG|SAME AS APPLICANT|04-7800
AVOLAM ORAL SOLUTION (POM)|LAMIVUDINE 50MG/5ML|SAME AS APPLICANT|04-4579
BRETH MOUTHWASH (OTC)|THYMOL 0.047%|SAME AS APPLICANT|04-0367
CAFENOL TABLETS (OTC)|ACETYLSALICYLIC ACID 375MG, CAFFEINE 25MG|SAME AS APPLICANT|04-0023
DIAPAM TABLETS (POM)|DIAZEPAM 5MG|SAME AS APPLICANT|04-7791
EMZORON CAPSULES (OTC)|FERROUS FUMARATE 45.3MG, FOLIC ACID 0.3MG, VIT B12 3MCG, VIT B6 2MG|SAME AS APPLICANT|04-1958
ERYTHRO POWDER FOR SUSPENSION (POM)|ERYTHROMYCIN 250MG/5ML|SAME AS APPLICANT|04-7799
FEMOG METHYLATED SPIRIT (OTC)|ISOPROPYL ALCOHOL 70%|SAME AS APPLICANT|04-7801
FUNGUSOL CREAM (POM)|MICONAZOLE NITRATE BP 2%|SAME AS APPLICANT|04-2045
GALWAYS PURE LIQUID PARAFFIN BP (OTC)|LIQUID PARAFFIN|SAME AS APPLICANT|04-7793
JAWARON TONIC (POM)|FERROUS GLUCONATE BP 120MG, VIT B1, B2, B6, B12, NICOTINAMIDE ZINC SULPHATE, LYSINE MONOHYDROCHLORIDE|SAME AS APPLICANT|04-2037
JUGYL SUSPENSION (POM)|METRONIDAZOLE 200MG|SAME AS APPLICANT|04-7831
JUSGO MUSCLE RUB (OTC)|METHYL SALICYLATE 15% MENTHOL CRYSTALS 10%|SAME AS APPLICANT|04-7830
JUTRIM SUSPENSION (POM)|TRIMETHOPRIM 40MG, SULPHAMETHOXAZOLE 200MG/5ML|SAME AS APPLICANT|04-7797
MEDI-SCRUB (POM)|4% CHLORHEXDINE GLUCONATE|SAME AS APPLICANT|04-7792
MY KIDS PARACETAMOL SYRUP (OTC)|PARACETAMOL 125MG/5ML|SAME AS APPLICANT|04-1974
NEO-PRESOL LOTION (POM)|METHYL PRESNISOLONE 2.5MG SULPHUR 50MG|SAME AS APPLICANT|04-2017
NEVRAN ORAL SUSPENSION (POM)|NEVIRAPINE 50MG/5ML|SAME AS APPLICANT|04-4580
NITRAPAN TABLETS (POM)|NITRAZEPAM BP.5MG|SAME AS APPLICANT|04-7789
NOVAXINE TABLETS (OTC)|SULPHADOXINE 500MG PYRIMETHAMINE 25MG|SAME AS APPLICANT|04-2121
PACEK MOORE METHYLATED SPIRIT (OTC)|ETHANOL 90% V/V, METHANOL 5% V/V|SAME AS APPLICANT|04-7794
PANADOL CAPLETS (OTC)|PARACETAMOL 500MG|SAME AS APPLICANT|04-0205
PANDA PARACETAMOL (OTC)|PARACETAMOL 500MG|SAME AS APPLICANT|04-2019
SPC SERVIQUINE SYRUP (OTC)|CHLOROQUINE PHOSPHATE, 80MG/5ML, PARACETAMOL 125MG/ML|SAME AS APPLICANT|04-7823
STADEX PLUS EYE DROPS (POM)|DEXAMETHASONE 0.19% W/V, CHLORAMPHENICOL 0.5% W/V,|DRUGFIELD PHARMA LTD LYNSON CHEMICAL AVENUE, KM 38 LAGOS ABEOKUTA EXPRESSWAY, SANGO OTA.|04-7787
STADEXOLENE EYE DROP (POM)|DEXAMETHASONE 0.19% W/V, CHLORAMPHENICOL 0.5% W/V, TETRAHYDROZOLINE HCL 0.025% W/V|SAME AS APPLICANT|04-7722
STARNICILLIN CAPSULES (POM)|AMPICILLIN 500MG|SAME AS APPLICANT|04-7790
TABUFEN TABLETS (POM)|IBUBROFEN 400MG|SAME AS APPLICANT|04-7833
TRONID TABLETS (POM)|METRONIDAZOLE 200MG|SAME AS APPLICANT|04-7784
TROSYD DERMAL CREAM (POM)|TIOCONAZOLE 1%|SAME AS APPLICANT|04-0087
TUSSIREX -P EXPECTORANT (OTC)|TRIPOLIDINE HCL 0.6MG, PSEUDOEPHEDRNE HCL 2.5MG|SAME AS APPLICANT|04-2013
UNIDEX - 5 GLUCOSE INTRAVENOUS INFUSION BP (POM)|5% GLUCOSE|SAME AS APPLICANT|04-0341
UNISAL 0.9% INTRA VENOUS INFUSION (POM)|0.9% SOIDUM PHARMACEUTICALS LTD KM 38 ABEOKUTA RAOD, SANGO OTA, OGUN STATE.|SAME AS APPLICANT|04-0342
VISTULENT EYE DROPS (POM)|POTASSIUM IODIDE 0.3%
SODIUM IODIDE 0.3%|DRUGFIELD PHARMACEUTICALS LTD LYNSON CHEMICAL AVENUE, KM 38, LAGOS-ABEOKUTA EXPRESSWAY, SANGO OTTA|04-7783
ACTIFED TABLETS (RENEWAL) (OTC)|TRIPROLIDONE HCL 2.5MG, PSEUDOEPHEDRINE HCL 60MG|GLAXOSMITHKLINE S.A.E EL SALAM CITY 11491 CAIRO A.R.E EGYPT.|04-1984
ERMYCIN TABLETS (POM)|ERTHROMYCIN STEARATE 250MG|REMEDICA LTD LIMASSOL IND AREA ACHARNON ST LIMASSOL CYRUS|04-7756
BECOVIX SYRUP (FORMERLY VITAMIN B COMPLEX SYRUP) (OTC)|THIAMINE 5MG /5ML
RIBOFLAVIN 2MG /5ML
PYRIDOXINE 2MG /5ML
NICOTINAMIDE 20MG /5ML|NEIMETH INTERNATIONAL PHARM PLC. 
PLOT 16, AKANNI DOHERTY LAYOUT, OREGUN, LAGS|04-7785
BECOVIX VITAMIN B COMPLEX TABLETS (FORMERLY VITAMIN B-COMPLEX TABS (OTC)|CITB2 2MG, VIT B6 2MG, NICOTINAMIDE 20MG|SAME AS APPLICANT|04-7796
EFONREX TABLETS (OTC)|ARTESUNATE 50MG AMODAQUINE 153.8MG|SAME AS APPLICANT|04-7786
ACTIFED SYRUP(RENEWAL) (OTC)|TRIPROLIDINE HCL 1.25MG, PSEUDOEPHEDRINE HCL 30MG|GLAXOSMITHKLINE S.A.E EL SALAM CITY 11491 CAIRO A.R.E EGYPT.|04-1985
COTECXIN TABLETS  (RENEWAL)|DIHYDROARTEMISININ 60MG|JIAXING NANHU PHARM CO LTD NO205 YUNHAI RD ECONOMU DEV ZONE JIAXING CITY CHINA.|04-1894
DALACIN C CAPSULES (RENEWAL)|CLINDAMYCIN 150MG|PHARMACIA NV/SA RIJKSWEG 12, 2870 PUURS BELGIUM.|04-1261
DALACIN C INJECTION (RENEWAL)|CLINDAMYCIN 300MG/2ML|PFIZER MANUFACTURING BELGIUM NV RIJKSWEG 12, 2870 PUURS BELGIUM.|04-1260
ENHANCIN 625 TABLETS (RENEWAL)|AMOXICILLIN 500MG, CLAVULANIC ACID 125|RANBAXY LABORATORIES LTD IND AREA 3 DEWAS 455001 INDIA.|04-2105
